delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+0+0	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	0					7.47		8.302		8.287						8.52		8.18														0.25		0.70		0.02				0.10	<	0.20	<	15.9		5.4		7.3		1.4																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+5+5	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	5					7.48		8.291		8.288						8.51		8.17														0.23		0.66		0.02	<			0.10	<	0.20	<	17.0		5.5		7.3		1.3																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+10+10	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	10					7.48		8.289		8.288						8.52		8.17														0.23		0.71		0.02	<			0.10	<	0.20	<	16.3		5.5		7.3		1.3																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+15+15	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	15					7.12		8.285		8.266						8.50		8.14														0.23		0.65		0.02	<			0.10	<	0.20	<	16.1		5.6		7.3		1.5																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+20+20	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	20					5.66		9.784		11.749						8.02		7.34														0.29		0.76		0.02	<			0.10	<	0.30		16.3		3.5		7.4		2.0																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+30+30	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	30					6.50		15.299		15.703						6.96		6.56														0.31		0.71		0.07				0.10	<	0.36		13.7		7.0		6.5		0.5																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+40+40	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	40					5.45		18.045		18.300						6.46		5.24														0.37		0.75		0.21		0.10	<	0.24		0.33		13.4		7.4		6.0		0.6																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0226		BY2 ARKONA	BY2  ARKONA	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-27	18:45			SHARK-HYD+2014+34AR+0226+46+46	55 00.00	14 05.00	55.00000	14.08333		47	35	7	8.5		1011	9	9	9	0				ZOOPL. STRONG SURFACE CURRENT. EXTRA PLANKTONS 20M FLUO.PEAK.	46			5.47				19.877								3.89																0.71		1.34		0.22		0.17		0.39		0.63		17.3		16.7		6.1																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE609795-138980	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+0+0	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				0					4.88		7.022		7.022						9.86		9.33				8.55				25.2		1.680				0.38		0.94		0.02	<			0.10	<	0.20	<	22.6		11.5		8.0		3.4																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+5+5	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				5					4.78		7.027		7.021						9.98		9.34				8.57				25.2		1.692				0.40		1.06		0.03				0.10	<	0.20	<	22.0		11.3		8.2		7.0																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+10+10	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				10					4.78		7.023		7.026						9.93		9.35				8.57				25.4		1.686				0.36		0.96		0.02	<			0.10	<	0.20	<	20.5		11.3		8.1		3.8																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+15+15	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				15					4.57		7.041		7.039						9.65		9.18				8.49				25.4		1.695				0.37		0.82		0.02	<			0.10	<	0.20	<	18.4		11.4		8.0		1.4																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+20+20	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				20					4.52		7.057		7.045						9.53		9.11				8.47				25.3		1.675				0.39		0.80		0.02	<			0.10	<	0.20	<	18.4		11.4		7.9		1.3																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+30+30	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				30					4.47		7.055		7.054						9.43		9.06				8.44				25.3		1.681				0.38		0.65		0.02	<			0.10	<	0.20	<	17.6		11.4		8.0		0.9																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+40+40	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				40					3.25		7.071		7.096						9.13		8.53				8.35				25.4		1.706				0.45		0.81		0.02				0.10	<	0.20	<	17.6		12.0		8.0		1.1																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+50+50	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				50					2.97		7.278		7.251						8.30		8.13				8.14				25.3		1.687				0.77		1.03		0.11		1.69		1.80		0.20	<	18.9		14.3		7.8		0.6																									4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+60+60	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				60					3.61		8.078		8.028						5.01		5.28				7.80				25.3		1.727				1.59		1.74		0.07		4.37		4.44		0.20	<	20.5		27.0		8.3																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+70+70	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				70					4.58		9.261		9.314						0.75		0.81				7.45				25.2		1.776				2.72		2.91		0.04		5.34		5.38		0.20	<	20.3		44.7		8.6																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+80+80	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				80					4.85		9.812		9.879						0.21		0.18				7.41				25.3		1.785				2.95		3.15		0.04		4.11		4.15		0.20	<	19.7		49.8		8.7																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+90+90	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				90					4.93		10.144		10.190						0.16		0.14				7.40				25.1		1.791				2.99		3.20		0.05		4.09		4.14		0.20	<	19.5		50.7		8.3																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+100+100	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				100					5.05		10.713		10.483						0.30		0.22				7.41				25.1		1.798				2.80		2.99		0.04		4.57		4.61		0.20	<	19.8		51.1		8.2																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+125+125	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				125					5.48		11.178		11.189								0.06		22		7.42				25.1		1.835				4.13		4.19		0.00	Z			0.00	Z	7.11		21.3		61.7		8.8																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+150+150	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				150					5.92		11.677		11.659								0.05		84		7.42				25.1		1.875				5.54		5.56		0.00	Z			0.00	Z	20.30		34.9		84.5		9.3																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+175+175	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				175					6.16		11.853		11.844								0.05		85		7.43				25.3		1.888				5.94		6.00		0.00	Z			0.00	Z	27.14		40.7		92.9		9.0																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+200+200	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				200					6.33		11.982		11.963								0.05		123		7.43				25.2		1.882				6.17		6.17		0.00	Z			0.00	Z	30.04		45.0		101.1		9.3																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2014	34AR	0220		BY15 GOTLANDSDJ	BY15  GOTLANDSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2014-04-26	10:15			SHARK-HYD+2014+34AR+0220+225+225	57 20.00	20 03.00	57.33333	20.05000		239	15	4	6.2		1019	0	0	2	0	6				225					6.64		12.230		12.227								0.04		70		7.44				25.3		1.875				4.49		4.55		0.00	Z			0.00	Z	15.76		35.6		78.4		8.2																											4 - Utsjövatten						HELCOM		Utanför gränser	Utanför gränser	SE636437-175555	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2014_BAS_SMHI	SHARK_PhysicalChemical_2014_BAS_SMHI_version_2018-05-21.zip
